over,ball,current_score,wickets,balls_remaining,runs_last_5_overs,final_score
15,7,110,0,21,21,143
16,1,111,0,20,22,143
16,2,111,0,19,21,143
16,3,112,0,18,21,143
16,4,112,0,17,20,143
16,5,112,0,16,20,143
16,6,113,0,15,20,143
17,1,114,0,14,20,143
17,2,114,0,13,20,143
17,3,114,0,12,20,143
17,4,114,0,11,20,143
17,5,115,0,10,20,143
17,6,116,0,9,20,143
18,1,117,0,8,21,143
18,2,118,0,7,21,143
18,3,119,0,6,21,143
18,4,123,0,5,24,143
18,5,126,0,4,26,143
18,6,127,0,3,27,143
18,7,131,0,2,30,143
18,8,137,0,1,35,143
19,1,138,0,0,35,143
19,2,139,0,-1,35,143
19,3,140,0,-2,36,143
19,4,141,0,-3,36,143
19,5,142,0,-4,37,143
19,6,143,0,-5,37,143
0,1,4,0,119,4,167
0,2,8,0,118,8,167
0,3,8,0,117,8,167
0,4,8,0,116,8,167
0,5,9,0,115,9,167
0,6,10,0,114,10,167
1,1,11,0,113,11,167
1,2,11,0,112,11,167
1,3,17,0,111,17,167
1,4,18,0,110,18,167
1,5,18,0,109,18,167
1,6,18,0,108,18,167
2,1,18,0,107,18,167
2,2,22,0,106,22,167
2,3,23,0,105,23,167
2,4,24,0,104,24,167
2,5,30,0,103,30,167
2,6,31,0,102,31,167
3,1,35,0,101,35,167
3,2,39,0,100,39,167
3,3,39,0,99,39,167
3,4,39,0,98,39,167
3,5,43,0,97,43,167
3,6,43,0,96,43,167
4,1,43,0,95,43,167
4,2,44,0,94,44,167
4,3,46,0,93,46,167
4,4,52,0,92,52,167
4,5,52,0,91,52,167
4,6,52,0,90,52,167
5,1,54,0,89,50,167
5,2,58,0,88,50,167
5,3,62,0,87,54,167
5,4,63,0,86,55,167
5,5,64,0,85,55,167
5,6,65,0,84,55,167
5,7,67,0,83,56,167
6,1,68,0,82,57,167
6,2,68,0,81,51,167
6,3,68,0,80,50,167
6,4,68,0,79,50,167
6,5,68,0,78,50,167
6,6,69,0,77,51,167
7,1,75,0,76,53,167
7,2,76,0,75,53,167
7,3,76,0,74,52,167
7,4,77,0,73,47,167
7,5,78,0,72,47,167
7,6,79,0,71,44,167
8,1,79,0,70,40,167
8,2,80,0,69,41,167
8,3,81,0,68,42,167
8,4,82,0,67,39,167
8,5,82,0,66,39,167
8,6,82,0,65,39,167
9,1,84,0,64,40,167
9,2,84,0,63,38,167
9,3,84,0,62,32,167
9,4,84,0,61,32,167
9,5,85,0,60,33,167
9,6,85,0,59,31,167
10,1,86,0,58,28,167
10,2,87,0,57,25,167
10,3,87,0,56,24,167
10,4,88,0,55,24,167
10,5,88,0,54,23,167
10,6,92,0,53,25,167
10,7,92,0,52,24,167
11,1,98,0,51,30,167
11,2,98,0,50,30,167
11,3,99,0,49,31,167
11,4,101,0,48,33,167
11,5,101,0,47,32,167
11,6,101,0,46,26,167
12,1,101,0,45,25,167
12,2,102,0,44,26,167
12,3,103,0,43,26,167
12,4,105,0,42,27,167
12,5,105,0,41,26,167
12,6,106,0,40,27,167
12,7,106,0,39,26,167
13,1,107,0,38,26,167
13,2,108,0,37,26,167
13,3,108,0,36,26,167
13,4,109,0,35,27,167
13,5,110,0,34,26,167
13,6,110,0,33,26,167
14,1,111,0,32,27,167
14,2,112,0,31,28,167
14,3,113,0,30,28,167
14,4,113,0,29,28,167
14,5,114,0,28,28,167
14,6,115,0,27,28,167
14,7,116,0,26,29,167
15,1,117,0,25,29,167
15,2,118,0,24,30,167
15,3,122,0,23,30,167
15,4,128,0,22,36,167
15,5,134,0,21,36,167
15,6,136,0,20,38,167
16,1,136,0,19,37,167
16,2,136,0,18,35,167
16,3,137,0,17,36,167
16,4,139,0,16,38,167
16,5,140,0,15,39,167
16,6,141,0,14,39,167
17,1,142,0,13,39,167
17,2,142,0,12,37,167
17,3,148,0,11,43,167
17,4,150,0,10,44,167
17,5,156,0,9,50,167
17,6,156,0,8,49,167
18,1,156,0,7,48,167
18,2,157,0,6,49,167
18,3,157,0,5,48,167
18,4,158,0,4,48,167
18,5,159,0,3,49,167
18,6,160,0,2,49,167
19,1,160,0,1,48,167
19,2,160,0,0,47,167
19,3,166,0,-1,53,167
19,4,167,0,-2,53,167
19,5,167,0,-3,52,167
19,6,167,0,-4,51,167
0,1,1,0,119,1,140
0,2,1,0,118,1,140
0,3,5,0,117,5,140
0,4,5,0,116,5,140
0,5,7,0,115,7,140
0,6,10,0,114,10,140
0,7,10,0,113,10,140
1,1,14,0,112,14,140
1,2,15,0,111,15,140
1,3,15,0,110,15,140
